date,aapl_adjusted_close,spy_adjusted_close,aapl_momentum_5d,aapl_future_return_5d,spy_future_return_5d,outperformed,average_sentiment_5d,headline_count_5d
2023-04-17,162.72056579589844,397.3133850097656,0.0197494148950156,0.0006053982279723,-0.0031647958989687,1,0.0582389641139242,72
2023-04-18,163.94174194335938,397.572509765625,0.0352612317814173,-0.0162192484311834,-0.0196276290992024,1,0.0887006387281953,89
2023-04-19,165.08413696289062,397.50531005859375,0.0470332753602766,-0.0230867974852282,-0.0236152229319607,1,0.1716128264335875,94
2023-04-20,164.11895751953125,395.3360900878906,0.0065834979901926,0.0105611908104539,0.0012869013421181,1,0.1952723691409284,88
2023-04-21,162.51376342773438,395.6432800292969,-0.0011499832501216,0.0282390445070102,0.0090489839166971,1,0.1928096190094947,88
2023-04-24,162.81907653808594,396.0559692382813,0.0006053982279723,0.0257663386505107,0.0069796012655913,1,0.1411145184491131,74
2023-04-25,161.28273010253906,389.76910400390625,-0.0162192484311834,0.0291262154292999,0.0117216989663444,1,0.1267996849837126,54
2023-04-26,161.2728729248047,388.1181335449219,-0.0230867974852282,0.0225331598603826,0.0090512904888442,1,0.137294782156294,44
2023-04-27,165.8522491455078,395.8448486328125,0.0105611908104539,-0.0155573136173622,-0.0176524726922521,1,0.0291880093514919,40
2023-04-28,167.10299682617188,399.2234497070313,0.0282390445070102,0.0229253030381337,-0.0079341042493231,1,0.0401109731511065,38
2023-05-01,167.0143280029297,398.8202819824219,0.0257663386505107,0.0230556968369781,-0.0066665427048753,1,-0.0081909858598941,41
2023-05-02,165.98028564453125,394.3378601074219,0.0291262154292999,0.0191647413180968,0.0002190894469233,1,-0.1251853875657345,47
2023-05-03,164.9068603515625,391.631103515625,0.0225331598603826,0.0364882705599234,0.0118377915381695,1,-0.1427425368357513,59
2023-05-04,163.27203369140625,388.8572082519531,-0.0155573136173622,0.0480125784611795,0.0172785071942376,1,-0.0997104487921062,76
2023-05-05,170.9338836669922,396.0559692382813,0.0229253030381337,-0.0043860545710028,-0.0025205036044951,0,-0.0199974582475774,136
2023-05-08,170.86495971679688,396.1615295410156,0.0230556968369781,-0.0068702744091119,0.0006543197389561,0,-0.0153448600322008,144
2023-05-09,169.1612548828125,394.42425537109375,0.0191647413180968,0.0031320155090783,-0.0016546876032438,1,0.0230481486548395,136
2023-05-10,170.9240264892578,396.26715087890625,0.0364882705599234,-0.0036364197967857,0.0057648579324789,0,0.0410604821884726,127
2023-05-11,171.11114501953125,395.5760803222656,0.0480125784611795,0.0088757385896482,0.0172276590838449,0,0.0297006283117377,115
2023-05-12,170.1841583251953,395.0577087402344,-0.0043860545710028,0.0150083532162863,0.017080163219701,0,-0.0270647752497877,56
2023-05-15,169.69107055664062,396.4207458496094,-0.0068702744091119,0.0123786134075434,0.0139947797964807,0,-0.0258823126893151,44
2023-05-16,169.69107055664062,393.7716064453125,0.0031320155090783,-0.002963885752145,0.0093601479581508,0,-0.0574324070367702,43
2023-05-17,170.30247497558594,398.5515747070313,-0.0036364197967857,-0.0049221647310625,-0.0099706441277767,1,0.0109247392479409,47
2023-05-18,172.6298828125,402.3909301757813,0.0088757385896482,-0.0117680938265458,-0.0109249173299309,0,0.0225605460194249,48
2023-05-19,172.73834228515625,401.8053588867187,0.0150083532162863,0.001541440456231,0.0033442809317505,0,-0.1047437310499965,53
2023-05-22,171.79161071777344,401.9685668945313,0.0123786134075434,0.0177956545856099,0.0033190081831464,1,-0.1565128564834594,54
2023-05-23,169.18812561035156,397.4573669433594,-0.002963885752145,0.0331662053986174,0.0090800877127044,1,-0.211673035621643,50
2023-05-24,169.46421813964844,394.5777587890625,-0.0049221647310625,0.0480098742959553,0.0261015796095818,1,-0.346279175657975,38
2023-05-25,170.59835815429688,397.9948425292969,-0.0117680938265458,0.0460140993998927,0.032002926044905,1,-0.3650176699819236,29
2023-05-26,173.00460815429688,403.1491088867187,0.001541440456231,0.0236561377946609,0.0168562775209515,1,-0.3388888011960422,17
2023-05-30,174.8487548828125,403.3027038574219,0.0177956545856099,0.0107727730648907,0.0186824893913724,0,-0.5649262964725494,5
2023-05-31,174.79945373535156,401.0663146972656,0.0331662053986174,0.0032157911152541,0.0208206562385839,0,0.1285964006727392,11
2023-06-01,177.6001739501953,404.8768615722656,0.0480098742959553,0.0026653882288352,0.0173296083027028,0,0.0303296116845948,28
2023-06-02,178.4482879638672,410.7318420410156,0.0460140993998927,5.532379512351859e-05,0.0046269888662942,0,0.0004427077678533,52
2023-06-05,177.09722900390625,409.9447021484375,0.0236561377946609,0.0234435016186116,0.0156874810728271,1,0.1106550885283428,115
2023-06-06,176.73236083984375,410.83740234375,0.0107727730648907,0.0228782079463789,0.02016197802459,1,0.0925871729850769,187
2023-06-07,175.361572265625,409.4167785644531,0.0032157911152541,0.0344730161315696,0.0249210462702511,1,0.1022450956702232,200
2023-06-08,178.07354736328125,411.8932189941406,0.0026653882288352,0.0301267464525969,0.031389168356003,0,0.1061457201992113,194
2023-06-09,178.45816040039062,412.6322937011719,5.532379512351859e-05,0.0218833264332045,0.0260347966350458,0,0.1072444945246308,182
2023-06-12,181.24900817871097,416.3757019042969,0.0234435016186116,0.0066381357319857,0.0115350570614534,0,0.0483116398330863,131
2023-06-13,180.7756805419922,419.1206970214844,0.0228782079463789,0.0035458667217003,-0.0002389733843211,1,-0.0284575707772198,85
2023-06-14,181.4068145751953,419.619873046875,0.0344730161315696,0.0165805665340224,0.0021764199019875,1,-0.0238028446288958,73
2023-06-15,183.43832397460935,424.82220458984375,0.0301267464525969,0.0036020354332551,-0.0175798785308709,1,-0.0246458718742149,69
2023-06-16,182.36341857910156,423.3750915527344,0.0218833264332045,0.0018926702037231,-0.0182496339152845,1,-0.0010699209725034,58
2023-06-20,182.45216369628903,421.1786193847656,0.0066381357319857,0.016485569136883,-0.0023101646156223,1,0.0353815407966667,53
2023-06-21,181.41668701171875,419.0205383300781,0.0035458667217003,0.028756134495115,0.0033339730300467,1,0.1860752583992096,31
2023-06-22,184.4146423339844,420.53314208984375,0.0165805665340224,0.0138503886958889,0.0036652314980445,1,0.0388189597198596,26
2023-06-23,184.0990753173828,417.3538818359375,0.0036020354332551,0.039050760966512,0.0232451331002996,1,0.0878851534798741,24
2023-06-26,182.7085723876953,415.6486511230469,0.0018926702037231,0.0388082033481071,0.0286251626746745,1,0.006187238295873,30
2023-06-27,185.45999145507812,420.20562744140625,0.016485569136883,0.017388158567013,0.0159570226455989,1,-0.1491897808653967,28
2023-06-28,186.6335296630859,420.41754150390625,0.028756134495115,0.0135271107571899,0.0074931900876886,1,-0.0418650335387179,38
2023-06-29,186.96885681152344,422.0744934082031,0.0138503886958889,0.0057491146591936,0.0010044440067655,1,0.0303398881639753,42
2023-06-30,191.2882843017578,427.0553283691406,0.039050760966512,-0.0276332615389793,-0.0081664320261853,0,0.1616465300321579,72
2023-07-03,189.79916381835935,427.5466613769531,0.0388082033481071,-0.0227578847205465,-0.0029969630650552,0,0.1519364503522714,96
2023-07-05,188.6847991943359,426.9108581542969,0.017388158567013,-0.00815331377323,0.0065216886249674,0,0.1300619649437238,106
2023-07-06,189.15814208984375,423.56781005859375,0.0135271107571899,-0.0066212146683286,0.0225174304206139,0,0.1217206421651338,95
2023-07-07,188.04376220703125,422.4984436035156,0.0057491146591936,5.2500739229799365e-05,0.0244670256895391,0,0.0817406647735171,90
2023-07-10,186.0023651123047,423.56781005859375,-0.0276332615389793,0.0285246308589004,0.0254287087331144,1,-0.0570324179479631,59
2023-07-11,185.479736328125,426.2653198242187,-0.0227578847205465,0.0300403106387177,0.0265109291600964,1,-0.0380997997383738,43
2023-07-12,187.1463928222656,429.6950378417969,-0.00815331377323,0.0280863340417549,0.0205820963225999,1,0.0737595657507578,33
2023-07-13,187.9056854248047,433.10546875,-0.0066212146683286,0.0135931477036135,0.0058278607666291,1,0.0914369523525238,35
2023-07-14,188.0536346435547,432.8357238769531,5.2500739229799365e-05,0.0065551075060512,0.0064546965235747,1,0.1418379078308741,30
2023-07-17,191.3080139160156,434.3385925292969,0.0285246308589004,-0.006392072079085,0.007452920647927,0,0.1510064279710924,37
2023-07-18,191.05160522460935,437.5660095214844,0.0300403106387177,-0.0005679368613306,0.0027522354153737,0,0.1067554681531844,31
2023-07-19,192.40264892578125,438.5390625,0.0280863340417549,-0.0030753491470583,0.0006810694021341,0,0.1374709606170654,37
2023-07-20,190.4599151611328,435.6295471191406,0.0135931477036135,0.0004659516786638,0.0006855481257095,0,0.1560920331536269,41
2023-07-21,189.28634643554688,435.6295471191406,0.0065551075060512,0.0202667941414274,0.0104826655310452,1,0.1402158997952938,46
2023-07-24,190.0851593017578,437.57568359375,-0.006392072079085,0.0191957869931505,0.0079039061323096,1,0.1474867425031132,45
2023-07-25,190.9430999755859,438.7702941894531,-0.0005679368613306,0.010277978913741,0.0022834786691126,1,0.0185329373925924,44
2023-07-26,191.8109436035156,438.8377380371094,-0.0030753491470583,-0.009871268671261,-0.0118110534647997,1,-0.0052473543113783,38
2023-07-27,190.5486602783203,435.9281921386719,0.0004659516786638,-0.0106096375525641,-0.0080664384705235,0,-0.06469382279936,34
2023-07-28,193.12257385253903,440.1961059570313,0.0202667941414274,-0.0706736730375526,-0.0221264104452293,0,-0.0554676340384916,33
2023-07-31,193.73399353027344,441.03424072265625,0.0191957869931505,-0.0895900784394123,-0.0154656752337596,0,-0.0192859169509675,45
2023-08-01,192.90560913085935,439.772216796875,0.010277978913741,-0.0808239854545016,-0.0169339540677962,0,0.1412575844054421,48
2023-08-02,189.9175262451172,433.6546020507813,-0.009871268671261,-0.0747221995695955,-0.0097304052345132,0,0.1323813157012829,52
2023-08-03,188.52700805664065,432.4118041992187,-0.0106096375525641,-0.0690484719682379,-0.0065279298086633,0,0.084957914892584,64
2023-08-04,179.47389221191406,430.4561462402344,-0.0706736730375526,-0.0217588826935144,-0.002596278943342,0,-0.0738152142652531,97
2023-08-07,176.37734985351562,434.2133483886719,-0.0895900784394123,0.004765609954991,-0.0057685726822095,1,-0.1227266539584149,91
2023-08-08,177.314208984375,432.32513427734375,-0.0808239854545016,-0.0117373110058255,-0.013058547566324,1,-0.1687627409366851,94
2023-08-09,175.72647094726562,429.4349670410156,-0.0747221995695955,-0.007753544724441,-0.013707274694467,1,-0.1829568165905621,98
2023-08-10,175.50950622558594,429.5890502929687,-0.0690484719682379,-0.0209868711100346,-0.0215737639888228,1,-0.2084728680377782,86
2023-08-11,175.56874084472656,429.3385620117187,-0.0217588826935144,-0.0185612415287127,-0.0205318722604704,1,-0.1171872514598774,53
2023-08-14,177.2178955078125,431.70855712890625,0.004765609954991,-0.0201715114456914,-0.0195711562928515,0,-0.0900852692127227,50
2023-08-15,175.23301696777344,426.6795959472656,-0.0117373110058255,-0.0012398913242525,-0.0107024049101674,1,-0.0194035550443137,41
2023-08-16,174.3639678955078,423.548583984375,-0.007753544724441,0.0257688794120161,0.0077108029201287,1,0.0106103989210995,33
2023-08-17,171.82611083984375,420.3211975097656,-0.0209868711100346,0.0136781627160282,0.0013752184060435,1,0.0266922346183231,35
2023-08-18,172.30996704101562,420.5234375,-0.0185612415287127,0.0236116766287306,0.0079496581641183,1,0.0447049978024819,34
2023-08-21,173.6431427001953,423.259521484375,-0.0201715114456914,0.0247383165916468,0.0077844210349022,1,0.0115243545733392,32
2023-08-22,175.0157470703125,422.1130981445313,-0.0012398913242525,0.0388758963514024,0.0251284684381687,1,-0.0197389932542011,29
2023-08-23,178.8571319580078,426.8144836425781,0.0257688794120161,0.0360534982439655,0.018012339179501,1,-0.0148622707046311,29
2023-08-24,174.17637634277344,420.8992309570313,0.0136781627160282,0.0651432790504065,0.030808454102392,1,0.0377360406730856,28
2023-08-25,176.3784942626953,423.866455078125,0.0236116766287306,0.0607468150098697,0.0255018699345739,1,0.0644675741593043,30
2023-08-28,177.93878173828125,426.5543518066406,0.0247383165916468,0.0527774719253166,0.0146355531488016,1,0.1287971204146742,32
2023-08-29,181.81964111328125,432.72015380859375,0.0388758963514024,-0.0065715643822804,-0.0065457050501664,0,0.1133714353754406,42
2023-08-30,185.30555725097656,434.5024108886719,0.0360534982439655,-0.0537702612402561,-0.0136581734154388,0,0.1049738675355911,44
2023-08-31,185.52279663085935,433.8664855957031,0.0651432790504065,-0.0515780748521476,-0.010724743311446,0,0.106159933069919,47
2023-09-01,187.09292602539065,434.67584228515625,0.0607468150098697,-0.0533093413581342,-0.0060728932538713,0,0.0651137769222259,50
2023-09-05,187.32994079589844,432.7972106933594,0.0527774719253166,-0.0706377162555068,-0.0072344331319804,0,0.0179974927621729,51
2023-09-06,180.6248016357422,429.8876953125,-0.0065715643822804,-0.0475644749488212,0.0006499812587317,0,-0.0931144895092133,62
2023-09-07,175.3416290283203,428.5679016113281,-0.0537702612402561,-0.0102500272165046,0.0123859661890324,0,-0.2746717575937509,96
2023-09-08,175.95388793945312,429.21337890625,-0.0515780748521476,-0.017791120769064,-0.0013155851513431,0,-0.320519484039666,138
2023-09-11,177.11912536621094,432.0361022949219,-0.0533093413581342,-0.0077496974201302,-0.00725862100752,0,-0.2179386704056351,189
2023-09-12,174.09738159179688,429.6661682128906,-0.0706377162555068,0.0157117933369712,-0.003853174244943,1,-0.222806081437228,228
2023-09-13,172.03347778320312,430.1671142578125,-0.0475644749488212,0.0073474511161848,-0.0141603306990577,1,-0.1921912381087491,259
2023-09-14,173.54437255859375,433.8761291503906,-0.0102500272165046,-0.0102994670724788,-0.0387429273432778,1,-0.1499408796185352,244
2023-09-15,172.82347106933594,428.6487121582031,-0.017791120769064,-0.0012570898925222,-0.0292081118550735,1,-0.0948803971211115,216
2023-09-18,175.7465057373047,428.9001159667969,-0.0077496974201302,-0.0106199810500738,-0.0256972311264412,1,-0.1132750299998692,175
2023-09-19,176.832763671875,428.0105895996094,0.0157117933369712,-0.0397051940682611,-0.0380157619391189,0,-0.0386351902682082,133
2023-09-20,173.2974853515625,424.0758056640625,0.0073474511161848,-0.0288336304716716,-0.0287024086442571,0,-0.0368585278478901,89
2023-09-21,171.7569580078125,417.0664978027344,-0.0102994670724788,-0.0186280279140574,-0.0066531615596899,0,0.0505367354913191,77
2023-09-22,172.60621643066406,416.1286926269531,-0.0012570898925222,-0.0204816670837783,-0.0068304499107306,0,0.0642503212455292,71
2023-09-25,173.8800811767578,417.8785705566406,-0.0106199810500738,-0.013232526619282,-0.0113826398730157,0,0.0200257482131322,75
2023-09-26,169.81158447265625,411.7394409179687,-0.0397051940682611,0.0025585931673324,-0.0100732455481733,1,-0.0137680778900782,75
2023-09-27,168.30068969726562,411.90380859375,-0.0288336304716716,0.0189521905928273,-0.0032625130544975,1,0.0456355849487914,72
2023-09-28,168.55746459960938,414.2916870117187,-0.0186280279140574,0.0247231225006974,-0.0093810103635147,1,-0.058895370089694,76
2023-09-29,169.07095336914062,413.2863464355469,-0.0204816670837783,0.0366801820250366,0.0048189534524731,1,-0.1021172353919123,71
2023-10-02,171.57920837402344,413.12200927734375,-0.013232526619282,0.0301584358379545,0.0116541241744403,1,-0.1616750419139862,60
2023-10-03,170.24606323242188,407.5918884277344,0.0025585931673324,0.0347448644584873,0.030717047828271,1,-0.2159037631133507,58
2023-10-04,171.4903564453125,410.5599670410156,0.0189521905928273,0.035356379938342,0.027457125720524,1,-0.2769229524275836,85
2023-10-05,172.7247314453125,410.40521240234375,0.0247231225006974,0.0331598362074996,0.0215784198847157,1,-0.2098878139181982,79
2023-10-06,175.2725067138672,415.2779541015625,0.0366801820250366,0.0076624543307153,0.0045630353352497,1,-0.2420978137891586,73
2023-10-09,176.75376892089844,417.93658447265625,0.0301584358379545,-0.0015084944536455,0.0086746599804043,0,-0.2333186705907186,75
2023-10-10,176.16123962402344,420.1119079589844,0.0347448644584873,-0.0069510328497346,0.0034057988437936,0,-0.2104970869952685,73
2023-10-11,177.5536346435547,421.832763671875,0.035356379938342,-0.0220242855135566,-0.0140034274264726,0,-0.1708266496658325,45
2023-10-12,178.45225524902344,419.2611083984375,0.0331598362074996,-0.0290519567813621,-0.0166719462922325,0,-0.2318273484706878,36
2023-10-13,176.6155242919922,417.1728820800781,0.0076624543307153,-0.0333800301088367,-0.0238934811693498,0,-0.1716169469496783,34
2023-10-16,176.4871368408203,421.5620422363281,-0.0015084944536455,-0.0320055029019317,-0.035730571253487,1,-0.1091336520279155,34
2023-10-17,174.93673706054688,421.542724609375,-0.0069510328497346,-0.0209425421822586,-0.0284160441180815,1,-0.1366891367094857,35
2023-10-18,173.6431427001953,415.9256591796875,-0.0220242855135566,-0.0269564424993346,-0.0294275786753179,1,-0.0868890837711446,34
2023-10-19,173.2678680419922,412.2712097167969,-0.0290519567813621,-0.0488429922882591,-0.0325494216837093,0,-0.0763666747432006,38
2023-10-20,170.7200927734375,407.2051696777344,-0.0333800301088367,-0.0269550938515121,-0.024953199354972,0,0.0269133011077312,47
2023-10-23,170.8385772705078,406.4993896484375,-0.0320055029019317,-0.0156645939466117,-0.0115825080937392,0,-0.0655984762361494,59
2023-10-24,171.2731170654297,409.5641479492187,-0.0209425421822586,-0.0153943742090443,-0.0128177596855221,0,-0.0466439303469984,73
2023-10-25,168.96234130859375,403.68597412109375,-0.0269564424993346,0.0167738692523404,0.0122380722925083,1,-0.0301423428989038,82
2023-10-26,164.80494689941406,398.8520202636719,-0.0488429922882591,0.0639940699903718,0.0441401229098128,1,-0.0198772608497996,81
2023-10-27,166.11831665039062,397.0440979003906,-0.0269550938515121,0.0501129356565286,0.05846410943418,0,-0.1084294028580188,80
2023-10-30,168.16246032714844,401.7911071777344,-0.0156645939466117,0.0524985039509757,0.0483649758303483,1,-0.0696152587731679,90
2023-10-31,168.636474609375,404.314453125,-0.0153943742090443,0.0647068883146213,0.0447871529740251,1,-0.0518437617703488,95
2023-11-01,171.79649353027344,408.6263122558594,0.0167738692523404,0.0512730646233565,0.0345195363030865,1,-0.0768988241954725,98
2023-11-02,175.3514862060547,416.4573974609375,0.0639940699903718,0.0272569176289079,0.0071501976041286,1,-0.0572130371223796,110
2023-11-03,174.4429931640625,420.2569274902344,0.0501129356565286,0.0565839967754508,0.0136187848373017,1,-0.1726274194161584,163
2023-11-06,176.99073791503906,421.2237243652344,0.0524985039509757,0.0324358483059055,0.0103284446859115,1,-0.1607095703182604,149
2023-11-07,179.5484161376953,422.4225463867187,0.0647068883146213,0.0322677582044865,0.0270066151122436,1,-0.202417524685537,133
2023-11-08,180.6050262451172,422.7319030761719,0.0512730646233565,0.0293492865193871,0.0284276461316745,1,-0.1833011058587876,126
2023-11-09,180.1310272216797,419.4351501464844,0.0272569176289079,0.041390023453488,0.0377789634220653,1,-0.2270062147093213,121
2023-11-10,184.3136749267578,425.9803161621094,0.0565839967754508,0.0176503688453713,0.023104521875273,0,-0.0182303705197923,68
2023-11-13,182.73158264160156,425.5743103027344,0.0324358483059055,0.0359849783269954,0.0319632843342225,1,-0.0034845134145335,57
2023-11-14,185.342041015625,433.8307495117187,0.0322677582044865,0.0170722185412579,0.0101173584314768,1,0.0864620045931251,54
2023-11-15,185.90565490722656,434.7491760253906,0.0293492865193871,0.0175523266565233,0.011875168513858,1,0.0431185632392212,54
